,Date,5we,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
236,2019-02-14 15:00:00,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24
237,2019-02-14 16:00:00,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73
238,2019-02-14 17:00:00,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66
239,2019-02-14 18:00:00,47.72,47.72,47.72,47.72,47.72,47.72,47.72,47.72,47.72,47.72,47.72
240,2019-02-14 19:00:00,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39
241,2019-02-14 20:00:00,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67
242,2019-02-14 21:00:00,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05,64.05
243,2019-02-14 22:00:00,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92
244,2019-02-14 23:00:00,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82
245,2019-02-15 00:00:00,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68
246,2019-02-15 01:00:00,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54
247,2019-02-15 02:00:00,118.33,118.33,118.33,118.33,118.33,118.33,118.33,118.33,118.33,118.33,118.33
248,2019-02-15 03:00:00,121.95,121.95,121.95,121.95,121.95,121.95,121.95,121.95,121.95,121.95,121.95
249,2019-02-15 04:00:00,117.12,117.12,117.12,117.12,117.12,117.12,117.12,117.12,117.12,117.12,117.12
250,2019-02-15 05:00:00,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47
251,2019-02-15 06:00:00,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69
252,2019-02-15 07:00:00,89.55,89.55,89.55,89.55,89.55,89.55,89.55,89.55,89.55,89.55,89.55
253,2019-02-15 08:00:00,80.63,80.63,80.63,80.63,80.63,80.63,80.63,80.63,80.63,80.63,80.63
254,2019-02-15 09:00:00,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09
255,2019-02-15 10:00:00,92.34,92.34,92.34,92.34,92.34,92.34,92.34,92.34,92.34,92.34,92.34
256,2019-02-15 11:00:00,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66
257,2019-02-15 12:00:00,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35
258,2019-02-15 13:00:00,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84
259,2019-02-15 14:00:00,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22
260,2019-02-15 15:00:00,79.86,79.86,79.86,79.86,79.86,79.86,79.86,79.86,79.86,79.86,79.86
261,2019-02-15 16:00:00,69.79,69.79,69.79,69.79,69.79,69.79,69.79,69.79,69.79,69.79,69.79
262,2019-02-15 17:00:00,61.84,61.84,61.84,61.84,61.84,61.84,61.84,61.84,61.84,61.84,61.84
263,2019-02-15 18:00:00,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63
264,2019-02-15 19:00:00,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28
265,2019-02-15 20:00:00,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74
266,2019-02-15 21:00:00,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81
267,2019-02-15 22:00:00,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02
268,2019-02-15 23:00:00,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99
269,2019-02-16 00:00:00,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
270,2019-02-16 01:00:00,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83
271,2019-02-16 02:00:00,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72
272,2019-02-16 03:00:00,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41
273,2019-02-16 04:00:00,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1
274,2019-02-16 05:00:00,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76
275,2019-02-16 06:00:00,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35
276,2019-02-16 07:00:00,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35
277,2019-02-16 08:00:00,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78
278,2019-02-16 09:00:00,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25
279,2019-02-16 10:00:00,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5
280,2019-02-16 11:00:00,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85
281,2019-02-16 12:00:00,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86
282,2019-02-16 13:00:00,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69
283,2019-02-16 14:00:00,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51
284,2019-02-16 15:00:00,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77
285,2019-02-16 16:00:00,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07
286,2019-02-16 17:00:00,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
287,2019-02-16 18:00:00,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03
288,2019-02-16 19:00:00,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86
289,2019-02-16 20:00:00,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33
290,2019-02-16 21:00:00,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62
291,2019-02-16 22:00:00,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85
292,2019-02-16 23:00:00,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84
293,2019-02-17 00:00:00,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77
294,2019-02-17 01:00:00,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86
295,2019-02-17 02:00:00,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46
296,2019-02-17 03:00:00,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98
297,2019-02-17 04:00:00,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24
298,2019-02-17 05:00:00,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29
299,2019-02-17 06:00:00,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2
300,2019-02-17 07:00:00,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92
301,2019-02-17 08:00:00,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42
302,2019-02-17 09:00:00,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81
303,2019-02-17 10:00:00,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15
304,2019-02-17 11:00:00,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49
305,2019-02-17 12:00:00,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67
306,2019-02-17 13:00:00,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5
307,2019-02-17 14:00:00,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91
308,2019-02-17 15:00:00,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95
309,2019-02-17 16:00:00,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98
310,2019-02-17 17:00:00,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92
311,2019-02-17 18:00:00,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38
312,2019-02-17 19:00:00,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95
313,2019-02-17 20:00:00,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02
314,2019-02-17 21:00:00,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29
315,2019-02-17 22:00:00,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15
316,2019-02-17 23:00:00,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95
317,2019-02-18 00:00:00,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22
318,2019-02-18 01:00:00,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
319,2019-02-18 02:00:00,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03
320,2019-02-18 03:00:00,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83
321,2019-02-18 04:00:00,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17
322,2019-02-18 05:00:00,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02
323,2019-02-18 06:00:00,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94
324,2019-02-18 07:00:00,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81
325,2019-02-18 08:00:00,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71
326,2019-02-18 09:00:00,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83
327,2019-02-18 10:00:00,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28
328,2019-02-18 11:00:00,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92
329,2019-02-18 12:00:00,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56
330,2019-02-18 13:00:00,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25
331,2019-02-18 14:00:00,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11
332,2019-02-18 15:00:00,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
333,2019-02-18 16:00:00,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51
334,2019-02-18 17:00:00,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23
335,2019-02-18 18:00:00,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51
336,2019-02-18 19:00:00,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84
337,2019-02-18 20:00:00,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24
338,2019-02-18 21:00:00,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36
339,2019-02-18 22:00:00,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32
340,2019-02-18 23:00:00,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41
341,2019-02-19 00:00:00,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52
342,2019-02-19 01:00:00,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79
343,2019-02-19 02:00:00,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33
344,2019-02-19 03:00:00,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11
345,2019-02-19 04:00:00,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91
346,2019-02-19 05:00:00,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23
347,2019-02-19 06:00:00,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44
348,2019-02-19 07:00:00,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78
349,2019-02-19 08:00:00,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59
350,2019-02-19 09:00:00,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38
351,2019-02-19 10:00:00,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51
352,2019-02-19 11:00:00,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11
353,2019-02-19 12:00:00,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54
354,2019-02-19 13:00:00,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42
355,2019-02-19 14:00:00,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
356,2019-02-19 15:00:00,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87
357,2019-02-19 16:00:00,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37
358,2019-02-19 17:00:00,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85
359,2019-02-19 18:00:00,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06
360,2019-02-19 19:00:00,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2
361,2019-02-19 20:00:00,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23
362,2019-02-19 21:00:00,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53
363,2019-02-19 22:00:00,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27
364,2019-02-19 23:00:00,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3
365,2019-02-20 00:00:00,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27
366,2019-02-20 01:00:00,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71
367,2019-02-20 02:00:00,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93
368,2019-02-20 03:00:00,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59
369,2019-02-20 04:00:00,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27
370,2019-02-20 05:00:00,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25
371,2019-02-20 06:00:00,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71
372,2019-02-20 07:00:00,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94
373,2019-02-20 08:00:00,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93
374,2019-02-20 09:00:00,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29
375,2019-02-20 10:00:00,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64
376,2019-02-20 11:00:00,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61
377,2019-02-20 12:00:00,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76
378,2019-02-20 13:00:00,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15
379,2019-02-20 14:00:00,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93
380,2019-02-20 15:00:00,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49
381,2019-02-20 16:00:00,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85
382,2019-02-20 17:00:00,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68
383,2019-02-20 18:00:00,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84
384,2019-02-20 19:00:00,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8
385,2019-02-20 20:00:00,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91
386,2019-02-20 21:00:00,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12
387,2019-02-20 22:00:00,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7
388,2019-02-20 23:00:00,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87
389,2019-02-21 00:00:00,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03
390,2019-02-21 01:00:00,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36
391,2019-02-21 02:00:00,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7
392,2019-02-21 03:00:00,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73
393,2019-02-21 04:00:00,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14
394,2019-02-21 05:00:00,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55
395,2019-02-21 06:00:00,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71
396,2019-02-21 07:00:00,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74
397,2019-02-21 08:00:00,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68
398,2019-02-21 09:00:00,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36
399,2019-02-21 10:00:00,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94
400,2019-02-21 11:00:00,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44
401,2019-02-21 12:00:00,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48
402,2019-02-21 13:00:00,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04
403,2019-02-21 14:00:00,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58
404,2019-02-21 15:00:00,51.04271289,61.04247452,43.34208395,45.25437097,48.88,58.47354437,48.88,58.47354437,41.58,42.3,
405,2019-02-21 16:00:00,54.77763224,59.82854101,38.53250613,40.84917207,48.88,58.47354437,48.88,58.47354437,41.58,42.3,
406,2019-02-21 17:00:00,61.92697692,68.05398415,34.04060165,36.61841857,48.88,58.47354437,48.88,58.47354437,41.58,42.3,
407,2019-02-21 18:00:00,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3
408,2019-02-21 19:00:00,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14
409,2019-02-21 20:00:00,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3
410,2019-02-21 21:00:00,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71
411,2019-02-21 22:00:00,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63
412,2019-02-21 23:00:00,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34
413,2019-02-22 00:00:00,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24
414,2019-02-22 01:00:00,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77
415,2019-02-22 02:00:00,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77
416,2019-02-22 03:00:00,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08
417,2019-02-22 04:00:00,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87
418,2019-02-22 05:00:00,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47
419,2019-02-22 06:00:00,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15
420,2019-02-22 07:00:00,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23
421,2019-02-22 08:00:00,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
422,2019-02-22 09:00:00,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97
423,2019-02-22 10:00:00,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58
424,2019-02-22 11:00:00,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22
425,2019-02-22 12:00:00,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51
426,2019-02-22 13:00:00,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7
427,2019-02-22 14:00:00,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41
428,2019-02-22 15:00:00,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72
429,2019-02-22 16:00:00,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54
430,2019-02-22 17:00:00,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43
431,2019-02-22 18:00:00,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09
432,2019-02-22 19:00:00,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63
433,2019-02-22 20:00:00,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73
434,2019-02-22 21:00:00,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41
435,2019-02-22 22:00:00,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94
436,2019-02-22 23:00:00,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01
437,2019-02-23 00:00:00,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71
438,2019-02-23 01:00:00,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58
439,2019-02-23 02:00:00,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91
440,2019-02-23 03:00:00,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6
441,2019-02-23 04:00:00,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15
442,2019-02-23 05:00:00,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29
443,2019-02-23 06:00:00,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2
444,2019-02-23 07:00:00,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
445,2019-02-23 08:00:00,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
446,2019-02-23 09:00:00,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89
447,2019-02-23 10:00:00,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15
448,2019-02-23 11:00:00,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73
449,2019-02-23 12:00:00,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52
450,2019-02-23 13:00:00,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21
451,2019-02-23 14:00:00,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88
452,2019-02-23 15:00:00,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83
453,2019-02-23 16:00:00,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11
454,2019-02-23 17:00:00,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45
455,2019-02-23 18:00:00,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
456,2019-02-23 19:00:00,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66
457,2019-02-23 20:00:00,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
458,2019-02-23 21:00:00,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91
459,2019-02-23 22:00:00,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74
460,2019-02-23 23:00:00,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51
461,2019-02-24 00:00:00,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67
462,2019-02-24 01:00:00,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29
463,2019-02-24 02:00:00,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93
464,2019-02-24 03:00:00,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19
465,2019-02-24 04:00:00,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38
466,2019-02-24 05:00:00,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03
467,2019-02-24 06:00:00,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09
468,2019-02-24 07:00:00,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09
469,2019-02-24 08:00:00,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63
470,2019-02-24 09:00:00,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96
